congress,chamber,rollnumber,date,session,clerk_rollnumber,yea_count,nay_count,nominate_mid_1,nominate_mid_2,nominate_spread_1,nominate_spread_2,nominate_log_likelihood,bill_number,vote_result,vote_desc,vote_question,dtl_desc
116,House,402,2019-06-25,1,403,228,188,0.048,0.057999999999999996,0.713,-0.182,-0.31,HRES460,Passed,"Providing for consideration of H.R. 2722, waiving a requirement of clause 6(a) of rule XIII with respect to consideration of certain resolutions reported from the Committee on Rules, and providing for consideration of H.R. 3351",On Ordering the Previous Question,
116,House,403,2019-06-25,1,404,225,190,0.018000000000000002,1.0,0.508,-0.095,-9.185,HRES460,Passed,"Providing for consideration of H.R. 2722, waiving a requirement of clause 6(a) of rule XIII with respect to consideration of certain resolutions reported from the Committee on Rules, and providing for consideration of H.R. 3351",On Agreeing to the Resolution,
116,House,404,2019-06-25,1,405,131,283,0.41,0.685,-0.434,0.002,-66.207,HR3055,Failed,,On Agreeing to the Amendment,
116,House,405,2019-06-25,1,406,291,126,0.5329999999999999,-0.48,0.327,0.335,-86.865,HR3055,Agreed to,,On Agreeing to the Amendment,
116,House,406,2019-06-25,1,407,201,220,0.044000000000000004,-0.462,-0.7,-0.736,-18.708,HR3055,Failed,"Making appropriations for the Departments of Commerce and Justice, Science, and Related Agencies for the fiscal year ending September 30, 2020, and for other purposes",On Motion to Recommit with Instructions,
116,House,407,2019-06-25,1,408,227,194,-0.009000000000000001,0.166,0.7170000000000001,0.08199999999999999,-2.283,HR3055,Passed,"Making appropriations for the Departments of Commerce and Justice, Science, and Related Agencies for the fiscal year ending September 30, 2020, and for other purposes",On Passage,
116,House,408,2019-06-25,1,409,226,188,0.047,0.057999999999999996,0.7120000000000001,-0.18600000000000003,-0.308,HRES462,Passed,"Providing for consideration of the bill (H.R. 3401) making emergency supplemental appropriations for the fiscal year ending September 30, 2019, and for other purposes",On Ordering the Previous Question,
116,House,409,2019-06-25,1,410,225,189,0.047,0.06,0.7120000000000001,-0.184,-0.308,HRES462,Passed,"Providing for consideration of the bill (H.R. 3401) making emergency supplemental appropriations for the fiscal year ending September 30, 2019, and for other purposes",On Agreeing to the Resolution,
116,House,410,2019-06-25,1,411,191,224,-0.244,0.97,-0.5670000000000001,-1.014,-23.070999999999998,HR3351,Failed,,On Agreeing to the Amendment,
116,House,411,2019-06-25,1,412,224,198,-0.059000000000000004,0.998,0.244,0.105,-53.254,HR3351,Agreed to,,On Agreeing to the Amendment,
116,House,412,2019-06-25,1,413,205,218,-0.292,0.956,-0.629,-0.87,-27.029,HR3401,Failed,"Making emergency supplemental appropriations for the fiscal year ending September 30, 2019, and for other purposes",On Motion to Recommit with Instructions,
116,House,413,2019-06-25,1,414,230,195,0.303,0.953,0.725,-0.9209999999999999,-14.932,HR3401,Passed,"Making emergency supplemental appropriations for the fiscal year ending September 30, 2019, and for other purposes",On Passage,
116,House,414,2019-06-26,1,415,151,269,0.37200000000000005,0.049,-0.41100000000000003,-0.083,-55.843,HR3351,Failed,,On Agreeing to the Amendment,
116,House,415,2019-06-26,1,416,223,198,-0.1,0.373,0.669,0.599,-10.176,HR3351,Agreed to,,On Agreeing to the Amendment,
116,House,416,2019-06-26,1,417,140,280,0.419,-0.45899999999999996,-0.713,-0.102,-52.958999999999996,HR3351,Failed,,On Agreeing to the Amendment,
116,House,417,2019-06-26,1,418,400,19,0.098,-0.995,0.11599999999999999,-0.7340000000000001,-46.731,HR3351,Agreed to,,On Agreeing to the Amendment,
116,House,418,2019-06-26,1,419,394,27,0.888,0.461,1.119,-1.6580000000000001,-54.292,HR3351,Agreed to,,On Agreeing to the Amendment,
116,House,419,2019-06-26,1,420,367,51,0.687,0.726,0.331,-0.15,-74.059,HR3351,Agreed to,,On Agreeing to the Amendment,
116,House,420,2019-06-26,1,421,402,17,0.331,-0.9440000000000001,0.14800000000000002,-0.608,-43.373999999999995,HR3351,Agreed to,,On Agreeing to the Amendment,
116,House,421,2019-06-26,1,422,356,65,0.527,-0.85,0.324,-0.142,-80.84,HR3351,Agreed to,,On Agreeing to the Amendment,
116,House,422,2019-06-26,1,423,226,195,-0.419,0.78,-0.573,-1.207,-50.229,HR3351,Passed,"Making appropriations for financial services and general government for the fiscal year ending September 30, 2020, and for other purposes",On Motion to Recommit with Instructions,
116,House,423,2019-06-26,1,424,224,196,0.18899999999999997,-0.982,0.633,0.624,-17.257,HR3351,Passed,"Making appropriations for financial services and general government for the fiscal year ending September 30, 2020, and for other purposes",On Passage,
116,House,424,2019-06-27,1,425,226,188,0.047,0.053,0.7120000000000001,-0.183,-0.31,HRES466,Passed,"Providing for consideration of the Senate amendment to the bill (H.R. 3401) making emergency supplemental appropriations for the fiscal year ending September 30, 2019, and for other purposes",On Consideration of the Resolution,
116,House,425,2019-06-27,1,426,322,85,0.639,-0.41600000000000004,-0.027000000000000003,-1.64,-133.609,HRES466,Passed,"Providing for consideration of the Senate amendment to the bill (H.R. 3401) making emergency supplemental appropriations for the fiscal year ending September 30, 2019, and for other purposes",On Agreeing to the Resolution,
116,House,426,2019-06-27,1,427,189,220,-0.23,0.851,-0.5920000000000001,-1.01,-19.014,HR2722,Failed,SAFE Act,On Motion to Recommit with Instructions,
116,House,427,2019-06-27,1,428,225,184,-0.054000000000000006,0.9990000000000001,0.667,0.58,-6.199,HR2722,Passed,SAFE Act,On Passage,
116,House,428,2019-06-27,1,429,305,102,-0.414,-0.043,-0.17600000000000002,-0.479,-125.91799999999999,HR3401,Passed,"Making emergency supplemental appropriations for the fiscal year ending September 30, 2019, and for other purposes",On Motion to Concur in the Senate Amendment,
116,House,429,2019-06-27,1,430,159,149,-0.244,0.389,0.062,0.188,-178.625,,Passed,,On Approving the Journal,
116,House,430,2019-07-09,1,431,410,12,0.7559999999999999,0.655,0.267,0.111,-49.015,HR2515,Passed,Whistleblower Protection Reform Act,"On Motion to Suspend the Rules and Pass, as Amended",
116,House,431,2019-07-09,1,432,417,2,0.0,0.0,0.0,0.0,0.0,HR3050,Passed,Expanding Investment in Small Businesses Act,"On Motion to Suspend the Rules and Pass, as Amended",
116,House,432,2019-07-09,1,433,413,7,0.0,0.0,0.0,0.0,0.0,HR2409,Passed,Expanding Access to Capital for Rural Job Creators Act,On Motion to Suspend the Rules and Pass,
116,House,433,2019-07-10,1,434,232,197,0.042,0.006,0.711,-0.226,-0.308,HRES476,Passed,"Providing for consideration of H.R. 2500, the National Defense Authorization Act for Fiscal Year 2020, and providing for consideration of motions to suspend the rules",On Ordering the Previous Question on the Amendment and the Resolution,
116,House,434,2019-07-10,1,435,234,197,0.067,0.14400000000000002,0.685,0.478,-3.8489999999999998,HRES476,Agreed to,,On Agreeing to the Amendment,
116,House,435,2019-07-10,1,436,234,197,-0.039,0.9990000000000001,0.41600000000000004,0.27399999999999997,-11.717,HRES476,Passed,"Providing for consideration of H.R. 2500, the National Defense Authorization Act for Fiscal Year 2020, and providing for consideration of motions to suspend the rules",On Agreeing to the Resolution,
116,House,436,2019-07-10,1,437,365,65,0.615,-0.16699999999999998,0.165,-0.157,-129.293,HR1044,Passed,Fairness for High-Skilled Immigrants Act,"On Motion to Suspend the Rules and Pass, as Amended",
116,House,437,2019-07-11,1,438,234,192,-0.057999999999999996,0.998,0.615,0.6890000000000001,-12.213,HR2500,Agreed to,,On Agreeing to the Amendment,
116,House,438,2019-07-11,1,439,240,186,0.152,0.988,0.498,0.22,-22.616999999999997,HR2500,Agreed to,,On Agreeing to the Amendment,
116,House,439,2019-07-11,1,440,229,198,0.063,-0.175,0.365,0.218,-10.689,HR2500,Agreed to,,On Agreeing to the Amendment,
116,House,440,2019-07-11,1,441,240,187,0.069,0.435,0.151,0.145,-103.89,HR2500,Agreed to,,On Agreeing to the Amendment,
116,House,441,2019-07-11,1,442,223,204,-0.23,0.7759999999999999,0.361,0.607,-33.784,HR2500,Agreed to,,On Agreeing to the Amendment,
116,House,442,2019-07-11,1,443,245,181,0.278,-0.113,0.28800000000000003,0.349,-38.887,HR2500,Agreed to,,On Agreeing to the Amendment,
116,House,443,2019-07-11,1,444,248,178,-0.102,0.995,0.32,0.578,-52.532,HR2500,Agreed to,,On Agreeing to the Amendment,
116,House,444,2019-07-11,1,445,217,209,-0.24600000000000002,0.521,0.252,0.6559999999999999,-69.916,HR2500,Agreed to,,On Agreeing to the Amendment,
116,House,445,2019-07-11,1,446,241,185,-0.076,0.997,0.937,1.389,-37.053000000000004,HR2500,Agreed to,,On Agreeing to the Amendment,
116,House,446,2019-07-11,1,447,232,194,-0.174,0.972,0.247,0.315,-60.157,HR2500,Agreed to,,On Agreeing to the Amendment,
116,House,447,2019-07-11,1,448,237,186,-0.249,0.9690000000000001,0.53,1.1420000000000001,-35.048,HR2500,Agreed to,,On Agreeing to the Amendment,
116,House,448,2019-07-11,1,449,244,179,-0.214,0.977,0.51,1.1340000000000001,-39.926,HR2500,Agreed to,,On Agreeing to the Amendment,
116,House,449,2019-07-11,1,450,238,184,-0.315,0.9490000000000001,0.531,1.317,-52.071999999999996,HR2500,Agreed to,,On Agreeing to the Amendment,
116,House,450,2019-07-11,1,451,249,173,0.152,0.988,0.10099999999999999,0.037000000000000005,-195.953,HR2500,Agreed to,,On Agreeing to the Amendment,
116,House,451,2019-07-11,1,452,239,182,0.087,0.494,0.258,0.266,-35.366,HR2500,Agreed to,,On Agreeing to the Amendment,
116,House,452,2019-07-11,1,453,234,188,-0.087,0.996,0.888,1.087,-17.35,HR2500,Agreed to,,On Agreeing to the Amendment,
116,House,453,2019-07-11,1,454,163,263,-0.316,0.22899999999999998,0.27399999999999997,0.46799999999999997,-92.23200000000001,HR2500,Failed,,On Agreeing to the Amendment,
116,House,454,2019-07-11,1,455,197,228,-0.22,0.41700000000000004,0.21899999999999997,0.254,-88.71,HR2500,Failed,,On Agreeing to the Amendment,
116,House,455,2019-07-11,1,456,214,213,-0.13,0.322,0.257,0.303,-48.583,HR2500,Agreed to,,On Agreeing to the Amendment,
116,House,456,2019-07-11,1,457,222,204,-0.005,-0.344,0.685,0.605,-19.354,HR2500,Agreed to,,On Agreeing to the Amendment,
116,House,457,2019-07-11,1,458,220,206,-0.091,0.19899999999999998,0.606,0.927,-21.432,HR2500,Agreed to,,On Agreeing to the Amendment,
116,House,458,2019-07-12,1,459,114,306,-0.585,0.535,0.529,1.172,-87.01799999999999,HR2500,Failed,,On Agreeing to the Amendment,
116,House,459,2019-07-12,1,460,186,235,-0.21100000000000002,0.153,0.226,0.7070000000000001,-80.859,HR2500,Failed,,On Agreeing to the Amendment,
116,House,460,2019-07-12,1,461,415,6,0.0,0.0,0.0,0.0,0.0,HR2500,Agreed to,,On Agreeing to the Amendment,
116,House,461,2019-07-12,1,462,201,220,0.14,-0.99,-0.36700000000000005,-0.322,-33.591,HR2500,Failed,,On Agreeing to the Amendment,
116,House,462,2019-07-12,1,463,250,170,-0.272,0.9620000000000001,0.228,0.531,-89.554,HR2500,Agreed to,,On Agreeing to the Amendment,
116,House,463,2019-07-12,1,464,241,180,-0.266,0.9640000000000001,0.342,0.752,-53.13399999999999,HR2500,Agreed to,,On Agreeing to the Amendment,
116,House,464,2019-07-12,1,465,236,183,-0.4,0.917,0.321,0.888,-79.407,HR2500,Agreed to,,On Agreeing to the Amendment,
116,House,465,2019-07-12,1,466,197,223,0.114,-0.9940000000000001,0.265,0.32,-75.664,HR2500,Failed,,On Agreeing to the Amendment,
116,House,466,2019-07-12,1,467,178,241,0.209,-0.7140000000000001,0.45799999999999996,1.3259999999999998,-72.219,HR2500,Failed,,On Agreeing to the Amendment,
116,House,467,2019-07-12,1,468,172,245,-0.252,0.14800000000000002,0.225,0.506,-89.28399999999999,HR2500,Failed,,On Agreeing to the Amendment,
116,House,468,2019-07-12,1,469,212,204,-0.245,0.97,0.39399999999999996,0.35,-41.128,HR2500,Agreed to,,On Agreeing to the Amendment,
116,House,469,2019-07-12,1,470,235,182,-0.17,0.985,0.541,0.938,-22.221999999999998,HR2500,Agreed to,,On Agreeing to the Amendment,
116,House,470,2019-07-12,1,471,229,189,-0.11,0.9940000000000001,0.26899999999999996,0.223,-44.42100000000001,HR2500,Agreed to,,On Agreeing to the Amendment,
116,House,471,2019-07-12,1,472,204,212,-0.024,-0.05,-0.561,-1.075,-27.009,HR2500,Failed,National Defense Authorization Act for Fiscal Year 2020,On Motion to Recommit with Instructions,
116,House,472,2019-07-12,1,473,220,197,0.273,0.782,0.53,-1.023,-20.407,HR2500,Passed,National Defense Authorization Act for Fiscal Year 2020,On Passage,
116,House,473,2019-07-12,1,474,402,12,0.147,-0.9890000000000001,0.205,-1.248,-24.351,HR1327,Passed,"Never Forget the Heroes: James Zadroga, Ray Pfeifer, and Luis Alvarez Permanent Authorization of the September 11th Victim Compensation Fund Act","On Motion to Suspend the Rules and Pass, as Amended",
116,House,474,2019-07-15,1,475,414,1,0.0,0.0,0.0,0.0,0.0,HR2744,Passed,USAID Branding Modernization Act,On Motion to Suspend the Rules and Pass,
116,House,475,2019-07-15,1,476,414,1,0.0,0.0,0.0,0.0,0.0,HRES432,Passed,Condemning the attacks on peaceful protesters and supporting an immediate peaceful transition to a civilian-led democratic government in Sudan,"On Motion to Suspend the Rules and Agree, as Amended",
116,House,476,2019-07-15,1,477,405,7,0.0,0.0,0.0,0.0,0.0,HR2037,Passed,Saudi Arabia Human Rights and Accountability Act,"On Motion to Suspend the Rules and Pass, as Amended",
116,House,477,2019-07-16,1,478,230,189,0.042,0.006999999999999999,0.711,-0.22899999999999998,-0.31,HRES491,Passed,"Providing for consideration of H.R. 3494, relating to the consideration of House Report 116-125 and an accompanying resolution, relating to the consideration of measures disapproving of sales, exports, or approvals pursuant to the Arms Export Control Act, and providing for consideration of H. Res. 489",On Ordering the Previous Question,
116,House,478,2019-07-16,1,479,233,190,0.042,0.006999999999999999,0.71,-0.22899999999999998,-0.31,HRES491,Passed,"Providing for consideration of H.R. 3494, relating to the consideration of House Report 116-125 and an accompanying resolution, relating to the consideration of measures disapproving of sales, exports, or approvals pursuant to the Arms Export Control Act, and providing for consideration of H. Res. 489",On Agreeing to the Resolution,
116,House,479,2019-07-16,1,480,190,232,0.067,0.11699999999999999,-0.6829999999999999,-0.49700000000000005,-3.798,HRES489,Failed,Condemning President Trump’s racist comments directed at Members of Congress,On Motion to Strike Words from the Record,
116,House,480,2019-07-16,1,481,231,190,0.040999999999999995,-0.001,0.711,-0.226,-0.307,HRES489,Passed,Condemning President Trump’s racist comments directed at Members of Congress,On Motion to Proceed in Order,
116,House,481,2019-07-16,1,482,240,187,0.11800000000000001,0.35100000000000003,0.38799999999999996,0.345,-14.135,HRES489,Passed,Condemning President Trump’s racist comments directed at Members of Congress,On Agreeing to the Resolution,
116,House,482,2019-07-17,1,483,332,95,-0.094,-0.996,-0.315,-0.613,-104.71,HRES498,Passed,"Impeaching Donald John Trump, President of the United States, of high misdemeanors",On Motion to Table,
116,House,483,2019-07-17,1,484,231,194,0.042,0.006999999999999999,0.71,-0.239,-0.31,HRES492,Passed,"Providing for consideration of the bill (H.R. 582) to provide for increases in the Federal minimum wage, and for other purposes",On Ordering the Previous Question,
116,House,484,2019-07-17,1,485,231,197,-0.032,0.136,0.71,0.212,-4.496,HRES492,Passed,"Providing for consideration of the bill (H.R. 582) to provide for increases in the Federal minimum wage, and for other purposes",On Agreeing to the Resolution,
116,House,485,2019-07-17,1,486,238,190,-0.136,0.991,0.574,0.888,-19.003,SJRES36,Passed,"Providing for congressional disapproval of the proposed transfer to the Kingdom of Saudi Arabia, the United Kingdom of Great Britain, and Northern Ireland, the Kingdom of Spain, and the Italian Republic of certain defense articles and services",On Passage,
116,House,486,2019-07-17,1,487,238,190,-0.136,0.991,0.574,0.888,-19.003,SJRES37,Passed,"Providing for congressional disapproval of the proposed export to the United Arab Emirates, the United Kingdom of Great Britain and Northern Ireland, and the Republic of France of certain defense articles and services",On Passage,
116,House,487,2019-07-17,1,488,237,190,-0.139,0.99,0.59,0.922,-18.997,SJRES38,Passed,Providing for congressional disapproval of the proposed export to the Kingdom of Saudi Arabia and the United Kingdom of Great Britain and Northern Ireland of certain defense articles and services,On Passage,
116,House,488,2019-07-17,1,489,230,198,-0.045,0.27,0.633,0.807,-10.923,HRES497,Passed,"Recommending that the House of Representatives find William P. Barr, Attorney General of the United States, and Wilbur L. Ross, Jr., Secretary of Commerce, In Contempt of Congress for Refusal to Comply with Subpoenas Duly Issued by the Committee on Oversight and Reform",On Agreeing to the Resolution,
116,House,489,2019-07-17,1,490,176,252,0.006999999999999999,1.0,-0.455,-0.6859999999999999,-39.504,HR3494,Failed,,On Agreeing to the Amendment,
116,House,490,2019-07-17,1,491,234,194,-0.061,0.998,0.515,0.4,-6.567,HR3494,Agreed to,,On Agreeing to the Amendment,
116,House,491,2019-07-17,1,492,397,31,0.5489999999999999,-0.391,0.36,-2.405,-59.617,HR3494,Passed,"To authorize appropriations for fiscal year 2020 for intelligence and intelligence-related activities of the United States Government, the Community Management Account, and the Central Intelligence Agency Retirement and Disability System, and for other purposes",On Passage,
116,House,492,2019-07-17,1,493,419,6,0.0,0.0,0.0,0.0,0.0,HR748,Passed,Middle Class Health Benefits Tax Repeal Act,"On Motion to Suspend the Rules and Pass, as Amended",
116,House,493,2019-07-18,1,494,248,181,0.10300000000000001,0.995,0.42100000000000004,0.373,-31.772,HR582,Agreed to,,On Agreeing to the Amendment,
116,House,494,2019-07-18,1,495,210,218,0.168,-0.8109999999999999,-0.535,-0.777,-29.531,HR582,Failed,Raise the Wage Act,On Motion to Recommit with Instructions,
116,House,495,2019-07-18,1,496,231,199,-0.22,0.976,0.48700000000000004,0.6729999999999999,-21.461,HR582,Passed,Raise the Wage Act,On Passage,
116,House,496,2019-07-23,1,497,398,17,-0.515,-0.517,-0.607,-2.407,-37.507,HRES246,Passed,"Opposing efforts to delegitimize the State of Israel and the Global Boycott, Divestment, and Sanctions Movement targeting Israel","On Motion to Suspend the Rules and Agree, as Amended",
116,House,497,2019-07-23,1,498,268,154,0.14300000000000002,0.99,0.32299999999999995,0.389,-70.414,HR549,Failed,Venezuela TPS Act,"On Motion to Suspend the Rules and Pass, as Amended",
116,House,498,2019-07-23,1,499,417,1,0.0,0.0,0.0,0.0,0.0,HR3304,Passed,"To exempt for an additional 4-year period, from the application of the means-test presumption of abuse under chapter 7, qualifying members of reserve components of the Armed Forces and members of the National Guard who, after September 11, 2001, are called to active duty or to perform a homeland defense activity","On Motion to Suspend the Rules and Pass, as Amended",
116,House,499,2019-07-24,1,500,234,198,0.044000000000000004,0.032,0.711,-0.21899999999999997,-0.309,HRES509,Passed,"Providing for consideration of the bill (H.R. 397) Rehabilitation for Multiemployer Pensions Act of 2019; providing for consideration of the bill (H.R. 3239) Humanitarian Standards for Individuals in Customs and Border Protection Custody Act; and providing for proceedings from July 29, 2019 through September 6, 2019",On Ordering the Previous Question,
116,House,500,2019-07-24,1,501,234,195,0.045,0.028999999999999998,0.711,-0.221,-0.306,HRES509,Passed,"Providing for consideration of the bill (H.R. 397) Rehabilitation for Multiemployer Pensions Act of 2019; providing for consideration of the bill (H.R. 3239) Humanitarian Standards for Individuals in Customs and Border Protection Custody Act; and providing for proceedings from July 29, 2019 through September 6, 2019",On Agreeing to the Resolution,
116,House,501,2019-07-24,1,502,429,3,0.0,0.0,0.0,0.0,0.0,HR3375,Passed,Stopping Bad Robocalls Act,"On Motion to Suspend the Rules and Pass, as Amended",
116,House,502,2019-07-24,1,503,186,245,0.08800000000000001,0.6970000000000001,-0.44799999999999995,-0.585,-25.072,HR397,Failed,,On Agreeing to the Amendment,
116,House,503,2019-07-24,1,504,200,232,0.125,-0.38,-0.637,-0.8,-13.287,HR397,Failed,Rehabilitation for Multiemployer Pensions Act,On Motion to Recommit with Instructions,
116,House,504,2019-07-24,1,505,264,169,0.16899999999999998,0.986,0.302,0.233,-60.828,HR397,Passed,Rehabilitation for Multiemployer Pensions Act,On Passage,
116,House,505,2019-07-24,1,506,239,192,-0.012,-0.505,-0.584,-1.0490000000000002,-53.091,HR3239,Passed,Humanitarian Standards for Individuals in Customs and Border Protection Custody Act,On Motion to Recommit with Instructions,
116,House,506,2019-07-24,1,507,233,195,0.11699999999999999,0.42700000000000005,0.47600000000000003,-0.091,-5.156000000000001,HR3239,Passed,Humanitarian Standards for Individuals in Customs and Border Protection Custody Act,On Passage,
116,House,507,2019-07-25,1,508,234,195,0.044000000000000004,0.03,0.711,-0.22,-0.308,HRES519,Passed,Providing for consideration of the bill (H.R. 3877) the Bipartisan Budget Act of 2019; providing for consideration of the bill (H.R. 549) the Venezuela TPS Act of 2019; and waiving a requirement of clause 6(a) of Rule XIII with respect to consideration of certain resolutions reported from the Committee on Rules,On Ordering the Previous Question,
116,House,508,2019-07-25,1,509,232,197,0.13699999999999998,-0.991,0.6579999999999999,0.315,-6.689,HRES519,Passed,Providing for consideration of the bill (H.R. 3877) the Bipartisan Budget Act of 2019; providing for consideration of the bill (H.R. 549) the Venezuela TPS Act of 2019; and waiving a requirement of clause 6(a) of Rule XIII with respect to consideration of certain resolutions reported from the Committee on Rules,On Agreeing to the Resolution,
116,House,509,2019-07-25,1,510,333,96,0.23399999999999999,0.972,0.196,0.35100000000000003,-119.01100000000001,HR693,Passed,PAST Act,"On Motion to Suspend the Rules and Pass, as Amended",
116,House,510,2019-07-25,1,511,284,149,0.057,-0.738,0.126,-0.20199999999999999,-150.161,HR3877,Passed,Bipartisan Budget Act,On Passage,
116,House,511,2019-07-25,1,512,47,384,0.429,-0.569,-0.129,0.433,-95.64,HR3877,Failed,Bipartisan Budget Act,On Agreeing to the Massie of Kentucky Amendment to the Title,
116,House,512,2019-07-25,1,513,215,217,-0.16899999999999998,0.33,-0.605,-0.917,-24.48,HR549,Failed,Venezuela TPS Act,On Motion to Recommit with Instructions,
116,House,513,2019-07-25,1,514,272,158,0.159,0.987,0.33799999999999997,0.39,-73.173,HR549,Passed,Venezuela TPS Act,On Passage,
116,House,514,2019-09-09,1,515,384,23,0.205,-0.9790000000000001,0.24,-0.968,-38.923,HR1420,Passed,Energy Efficient Government Technology Act,"On Motion to Suspend the Rules and Pass, as Amended",
116,House,515,2019-09-09,1,516,295,114,0.5,-0.344,0.275,0.16899999999999998,-90.696,HR1768,Passed,Diesel Emissions Reduction Act,On Motion to Suspend the Rules and Pass,
116,House,516,2019-09-10,1,517,232,196,-0.040999999999999995,0.9990000000000001,0.514,0.366,-6.563,HRES548,Passed,Providing for consideration of the bill (H.R. 205) Protecting and Securing Florida’s Coastline Act; providing for consideration of the bill (H.R. 1146) Arctic Cultural and Coastal Plain Protection Act; and providing for consideration of the bill (H.R. 1941) Coastal and Marine Economies Protection Act,On Ordering the Previous Question,
116,House,517,2019-09-10,1,518,231,196,-0.067,0.998,0.5589999999999999,0.473,-6.492999999999999,HRES548,Passed,Providing for consideration of the bill (H.R. 205) Protecting and Securing Florida’s Coastline Act; providing for consideration of the bill (H.R. 1146) Arctic Cultural and Coastal Plain Protection Act; and providing for consideration of the bill (H.R. 1941) Coastal and Marine Economies Protection Act,On Agreeing to the Resolution,
116,House,518,2019-09-10,1,519,419,5,0.0,0.0,0.0,0.0,0.0,HR2852,Passed,Homebuyer Assistance Act,"On Motion to Suspend the Rules and Pass, as Amended",
116,House,519,2019-09-11,1,520,181,247,0.024,0.732,-0.5670000000000001,-1.072,-33.159,HR205,Failed,,On Agreeing to the Amendment,
116,House,520,2019-09-11,1,521,248,180,0.214,0.09300000000000001,0.22399999999999998,0.601,-66.119,HR205,Passed,Protecting and Securing Florida’s Coastline Act of 2019,On Passage,
116,House,521,2019-09-11,1,522,160,268,-0.09699999999999999,0.995,-0.281,-0.6509999999999999,-82.175,HR1941,Failed,,On Agreeing to the Amendment,
116,House,522,2019-09-11,1,523,178,249,0.013000000000000001,0.7609999999999999,-0.565,-1.137,-39.881,HR1941,Failed,,On Agreeing to the Amendment,
116,House,523,2019-09-11,1,524,194,233,-0.017,0.41100000000000003,-0.537,-1.117,-15.659,HR1941,Failed,Coastal and Marine Economies Protection Act,On Motion to Recommit with Instructions,
116,House,524,2019-09-11,1,525,238,189,0.258,-0.10300000000000001,0.285,0.7290000000000001,-42.955,HR1941,Passed,Coastal and Marine Economies Protection Act,On Passage,
116,House,525,2019-09-12,1,526,192,226,0.3,-0.38,-0.479,-1.1,-21.479,HR1146,Failed,,On Agreeing to the Amendment,
116,House,526,2019-09-12,1,527,183,233,0.17800000000000002,0.10099999999999999,-0.40299999999999997,-0.838,-22.088,HR1146,Failed,,On Agreeing to the Amendment,
116,House,527,2019-09-12,1,528,186,233,0.139,0.14,-0.504,-1.232,-20.168,HR1146,Failed,,On Agreeing to the Amendment,
116,House,528,2019-09-12,1,529,189,229,-0.038,0.705,-0.621,-0.8420000000000001,-7.56,HR1146,Failed,Arctic Cultural and Coastal Plain Protection Act,On Motion to Recommit with Instructions,
116,House,529,2019-09-12,1,530,225,193,0.098,0.033,0.34,0.725,-24.005,HR1146,Passed,Arctic Cultural and Coastal Plain Protection Act,On Passage,
116,House,530,2019-09-17,1,531,198,219,-0.183,0.735,-0.6459999999999999,-0.7829999999999999,-16.39,S1790,Failed,National Defense Authorization Act for Fiscal Year 2020,On Motion to Instruct Conferees,
116,House,531,2019-09-17,1,532,407,4,0.0,0.0,0.0,0.0,0.0,S1790,Passed,National Defense Authorization Act for Fiscal Year 2020,On Closing Portions of the Conference,
116,House,532,2019-09-18,1,533,228,195,-0.085,0.996,0.565,0.527,-7.0,HRES558,Passed,Providing for consideration of the bill (H.R. 1423) FAIR Act; waiving a requirement of clause 6(a) of rule XIII with respect to consideration of certain resolutions reported from the Committee on Rules; and providing for consideration of motions to suspend the rules,On Ordering the Previous Question,
116,House,533,2019-09-18,1,534,228,196,0.047,0.055,0.7120000000000001,-0.201,-0.309,HRES558,Passed,Providing for consideration of the bill (H.R. 1423) FAIR Act; waiving a requirement of clause 6(a) of rule XIII with respect to consideration of certain resolutions reported from the Committee on Rules; and providing for consideration of motions to suspend the rules,On Agreeing to the Resolution,
116,House,534,2019-09-18,1,535,417,1,0.0,0.0,0.0,0.0,0.0,HR4285,Passed,Department of Veterans Affairs Expiring Authorities Act,On Motion to Suspend the Rules and Pass,
116,House,535,2019-09-19,1,536,228,197,0.045,0.045,0.713,-0.188,-0.302,HRES564,Passed,"Providing for consideration of H.R. 4378, making continuing appropriations for fiscal year 2020, and for other purposes",On Ordering the Previous Question,
116,House,536,2019-09-19,1,537,227,196,0.044000000000000004,0.038,0.713,-0.179,-0.299,HRES564,Passed,"Providing for consideration of H.R. 4378, making continuing appropriations for fiscal year 2020, and for other purposes",On Agreeing to the Resolution,
116,House,537,2019-09-19,1,538,301,123,0.321,-0.9470000000000001,0.20800000000000002,-0.132,-108.529,HR4378,Passed,"Making continuing appropriations for fiscal year 2020, and for other purposes",On Passage,
116,House,538,2019-09-20,1,539,161,250,0.228,0.9740000000000001,-0.44799999999999995,-0.248,-45.613,HR1423,Failed,,On Agreeing to the Amendment,
116,House,539,2019-09-20,1,540,225,186,-0.147,0.778,0.596,0.9520000000000001,-12.165999999999999,HR1423,Passed,Forced Arbitration Injustice Repeal Act,On Passage,
116,House,540,2019-09-24,1,541,394,21,0.17600000000000002,-0.9840000000000001,0.141,-0.721,-47.183,HR3190,Passed,BURMA Act,"On Motion to Suspend the Rules and Pass, as Amended",
116,House,541,2019-09-25,1,542,227,191,0.047,0.054000000000000006,0.7120000000000001,-0.196,-0.306,HRES577,Passed,"Providing for consideration of H.R. 2203, the Homeland Security Improvement Act; H.R. 3525, the US Border Patrol Medical Screening Standards Act ; and H.Res. 576, expressing the sense of the House with respect to the whistleblower complaint of Aug 12, 2019, made to the Inspector General of the Intelligence Community",On Ordering the Previous Question on the Amendment and the Resolution,
